,date,CS,ADM0_EN,ADM1_EN,ADM2_EN,ML1,ML2,admin1Name_en,admin2Name_en,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,pop_CS,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,pop_ML1,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_ML2
382,2010-07-01,3.0,Ethiopia,Tigray,Eastern,3.0,2.0,Tigray,Eastern,940053,735074,0.0,0.0,735074.0,0.0,0.0,735074.0,0.0,0.0,735074.0,0.0,0.0,735074.0,0.0,735074.0,0.0,0.0,0.0,735074.0
383,2010-07-01,3.0,Ethiopia,Somali,Erer,3.0,3.0,Somali,Erer,268901,210267,0.0,0.0,210267.0,0.0,0.0,210267.0,0.0,0.0,210267.0,0.0,0.0,210267.0,0.0,0.0,210267.0,0.0,0.0,210267.0
384,2010-07-01,3.0,Ethiopia,Somali,Fafan,3.0,3.0,Somali,Fafan,1242707,971734,0.0,0.0,971734.0,0.0,0.0,971734.0,0.0,0.0,971734.0,0.0,0.0,971734.0,0.0,0.0,971734.0,0.0,0.0,971734.0
385,2010-07-01,3.0,Ethiopia,SNNP,Gamo,3.0,2.0,SNNP,Gamo,1462777,1143818,0.0,0.0,1143818.0,0.0,0.0,1143818.0,0.0,0.0,1143818.0,0.0,0.0,1143818.0,0.0,1143818.0,0.0,0.0,0.0,1143818.0
386,2010-07-01,3.0,Ethiopia,SNNP,Gedeo,3.0,2.0,SNNP,Gedeo,1131834,885037,0.0,0.0,885037.0,0.0,0.0,885037.0,0.0,0.0,885037.0,0.0,0.0,885037.0,0.0,885037.0,0.0,0.0,0.0,885037.0
387,2010-07-01,3.0,Ethiopia,SNNP,Gofa,3.0,2.0,SNNP,Gofa,623589,487615,0.0,0.0,487615.0,0.0,0.0,487615.0,0.0,0.0,487615.0,0.0,0.0,487615.0,0.0,487615.0,0.0,0.0,0.0,487615.0
388,2010-07-01,3.0,Ethiopia,Oromia,Guji,3.0,3.0,Oromia,Guji,1482472,1159218,0.0,0.0,1159218.0,0.0,0.0,1159218.0,0.0,0.0,1159218.0,0.0,0.0,1159218.0,0.0,0.0,1159218.0,0.0,0.0,1159218.0
389,2010-07-01,3.0,Ethiopia,SNNP,Guraghe,3.0,2.0,SNNP,Guraghe,1882107,1471713,0.0,0.0,1471713.0,0.0,0.0,1471713.0,0.0,0.0,1471713.0,0.0,0.0,1471713.0,0.0,1471713.0,0.0,0.0,0.0,1471713.0
390,2010-07-01,3.0,Ethiopia,SNNP,Hadiya,3.0,2.0,SNNP,Hadiya,1700138,1329422,0.0,0.0,1329422.0,0.0,0.0,1329422.0,0.0,0.0,1329422.0,0.0,0.0,1329422.0,0.0,1329422.0,0.0,0.0,0.0,1329422.0
391,2010-07-01,3.0,Ethiopia,SNNP,Halaba Special,3.0,2.0,SNNP,Halaba Special,658130,514624,0.0,0.0,514624.0,0.0,0.0,514624.0,0.0,0.0,514624.0,0.0,0.0,514624.0,0.0,514624.0,0.0,0.0,0.0,514624.0
392,2010-07-01,3.0,Ethiopia,Harari,Harari,3.0,2.0,Harari,Harari,260022,203324,0.0,0.0,203324.0,0.0,0.0,203324.0,0.0,0.0,203324.0,0.0,0.0,203324.0,0.0,203324.0,0.0,0.0,0.0,203324.0
393,2010-07-01,3.0,Ethiopia,Somali,Jarar,3.0,3.0,Somali,Jarar,641077,501290,0.0,0.0,501290.0,0.0,0.0,501290.0,0.0,0.0,501290.0,0.0,0.0,501290.0,0.0,0.0,501290.0,0.0,0.0,501290.0
394,2010-07-01,2.0,Ethiopia,Oromia,Jimma,2.0,2.0,Oromia,Jimma,3672640,2871820,0.0,2871820.0,0.0,0.0,0.0,2871820.0,0.0,2871820.0,0.0,0.0,0.0,2871820.0,0.0,2871820.0,0.0,0.0,0.0,2871820.0
395,2010-07-01,2.0,Ethiopia,Benishangul Gumz,Kemashi,2.0,2.0,Benishangul Gumz,Kemashi,150986,118063,0.0,118063.0,0.0,0.0,0.0,118063.0,0.0,118063.0,0.0,0.0,0.0,118063.0,0.0,118063.0,0.0,0.0,0.0,118063.0
396,2010-07-01,3.0,Ethiopia,SNNP,Kembata Tibaro,3.0,2.0,SNNP,Kembata Tibaro,911347,712627,0.0,0.0,712627.0,0.0,0.0,712627.0,0.0,0.0,712627.0,0.0,0.0,712627.0,0.0,712627.0,0.0,0.0,0.0,712627.0
397,2010-07-01,2.0,Ethiopia,SNNP,Konso,2.0,3.0,SNNP,Konso,284360,222355,0.0,222355.0,0.0,0.0,0.0,222355.0,0.0,222355.0,0.0,0.0,0.0,222355.0,0.0,0.0,222355.0,0.0,0.0,222355.0
398,2010-07-01,3.0,Ethiopia,Somali,Liban,3.0,3.0,Somali,Liban,505190,395033,0.0,0.0,395033.0,0.0,0.0,395033.0,0.0,0.0,395033.0,0.0,0.0,395033.0,0.0,0.0,395033.0,0.0,0.0,395033.0
399,2010-07-01,3.0,Ethiopia,Tigray,Mekele Special,3.0,2.0,Tigray,Mekele Special,418327,327110,0.0,0.0,327110.0,0.0,0.0,327110.0,0.0,0.0,327110.0,0.0,0.0,327110.0,0.0,327110.0,0.0,0.0,0.0,327110.0
400,2010-07-01,3.0,Ethiopia,SNNP,Mirab Omo,3.0,3.0,SNNP,Mirab Omo,262515,205273,0.0,0.0,205273.0,0.0,0.0,205273.0,0.0,0.0,205273.0,0.0,0.0,205273.0,0.0,0.0,205273.0,0.0,0.0,205273.0
401,2010-07-01,3.0,Ethiopia,Somali,Nogob,3.0,3.0,Somali,Nogob,217220,169855,0.0,0.0,169855.0,0.0,0.0,169855.0,0.0,0.0,169855.0,0.0,0.0,169855.0,0.0,0.0,169855.0,0.0,0.0,169855.0
402,2010-07-01,3.0,Ethiopia,Amhara,North Gondar,3.0,2.0,Amhara,North Gondar,889977,695917,0.0,0.0,695917.0,0.0,0.0,695917.0,0.0,0.0,695917.0,0.0,0.0,695917.0,0.0,695917.0,0.0,0.0,0.0,695917.0
403,2010-07-01,3.0,Ethiopia,Amhara,North Shewa,3.0,3.0,Amhara,North Shewa,2293091,1793082,0.0,0.0,1793082.0,0.0,0.0,1793082.0,0.0,0.0,1793082.0,0.0,0.0,1793082.0,0.0,0.0,1793082.0,0.0,0.0,1793082.0
404,2010-07-01,3.0,Ethiopia,Amhara,North Wello,3.0,3.0,Amhara,North Wello,1740337,1360856,0.0,0.0,1360856.0,0.0,0.0,1360856.0,0.0,0.0,1360856.0,0.0,0.0,1360856.0,0.0,0.0,1360856.0,0.0,0.0,1360856.0
405,2010-07-01,3.0,Ethiopia,Tigray,North Western,3.0,2.0,Tigray,North Western,893262,698486,0.0,0.0,698486.0,0.0,0.0,698486.0,0.0,0.0,698486.0,0.0,0.0,698486.0,0.0,698486.0,0.0,0.0,0.0,698486.0
406,2010-07-01,4.0,Ethiopia,Gambela,Nuwer,4.0,3.0,Gambela,Nuwer,166901,130508,0.0,0.0,0.0,130508.0,0.0,130508.0,0.0,0.0,0.0,130508.0,0.0,130508.0,0.0,0.0,130508.0,0.0,0.0,130508.0
407,2010-07-01,3.0,Ethiopia,Amhara,Oromia,3.0,2.0,Amhara,Oromia,569808,445561,0.0,0.0,445561.0,0.0,0.0,445561.0,0.0,0.0,445561.0,0.0,0.0,445561.0,0.0,445561.0,0.0,0.0,0.0,445561.0
408,2010-07-01,4.0,Ethiopia,Somali,Shabelle,4.0,4.0,Somali,Shabelle,647430,506257,0.0,0.0,0.0,506257.0,0.0,506257.0,0.0,0.0,0.0,506257.0,0.0,506257.0,0.0,0.0,0.0,506257.0,0.0,506257.0
409,2010-07-01,3.0,Ethiopia,SNNP,Sidama,3.0,2.0,SNNP,Sidama,4212331,3293832,0.0,0.0,3293832.0,0.0,0.0,3293832.0,0.0,0.0,3293832.0,0.0,0.0,3293832.0,0.0,3293832.0,0.0,0.0,0.0,3293832.0
410,2010-07-01,3.0,Ethiopia,SNNP,Siltie,3.0,2.0,SNNP,Siltie,1051444,822176,0.0,0.0,822176.0,0.0,0.0,822176.0,0.0,0.0,822176.0,0.0,0.0,822176.0,0.0,822176.0,0.0,0.0,0.0,822176.0
411,2010-07-01,3.0,Ethiopia,Somali,Siti,3.0,3.0,Somali,Siti,644214,503743,0.0,0.0,503743.0,0.0,0.0,503743.0,0.0,0.0,503743.0,0.0,0.0,503743.0,0.0,0.0,503743.0,0.0,0.0,503743.0
412,2010-07-01,3.0,Ethiopia,Tigray,South Eastern,3.0,3.0,Tigray,South Eastern,528199,413025,0.0,0.0,413025.0,0.0,0.0,413025.0,0.0,0.0,413025.0,0.0,0.0,413025.0,0.0,0.0,413025.0,0.0,0.0,413025.0
413,2010-07-01,3.0,Ethiopia,Amhara,South Gondar,3.0,3.0,Amhara,South Gondar,2526963,1975958,0.0,0.0,1975958.0,0.0,0.0,1975958.0,0.0,0.0,1975958.0,0.0,0.0,1975958.0,0.0,0.0,1975958.0,0.0,0.0,1975958.0
414,2010-07-01,3.0,Ethiopia,SNNP,South Omo,3.0,3.0,SNNP,South Omo,754134,589695,0.0,0.0,589695.0,0.0,0.0,589695.0,0.0,0.0,589695.0,0.0,0.0,589695.0,0.0,0.0,589695.0,0.0,0.0,589695.0
415,2010-07-01,3.0,Ethiopia,Amhara,South Wello,3.0,3.0,Amhara,South Wello,3246827,2538856,0.0,0.0,2538856.0,0.0,0.0,2538856.0,0.0,0.0,2538856.0,0.0,0.0,2538856.0,0.0,0.0,2538856.0,0.0,0.0,2538856.0
416,2010-07-01,3.0,Ethiopia,Oromia,South West Shewa,3.0,2.0,Oromia,South West Shewa,1264234,988567,0.0,0.0,988567.0,0.0,0.0,988567.0,0.0,0.0,988567.0,0.0,0.0,988567.0,0.0,988567.0,0.0,0.0,0.0,988567.0
417,2010-07-01,3.0,Ethiopia,Tigray,Southern,3.0,3.0,Tigray,Southern,752344,588295,0.0,0.0,588295.0,0.0,0.0,588295.0,0.0,0.0,588295.0,0.0,0.0,588295.0,0.0,0.0,588295.0,0.0,0.0,588295.0
418,2010-07-01,3.0,Ethiopia,Amhara,Wag Hamra,3.0,3.0,Amhara,Wag Hamra,516457,403843,0.0,0.0,403843.0,0.0,0.0,403843.0,0.0,0.0,403843.0,0.0,0.0,403843.0,0.0,0.0,403843.0,0.0,0.0,403843.0
419,2010-07-01,3.0,Ethiopia,Oromia,West Arsi,3.0,2.0,Oromia,West Arsi,2868933,2243362,0.0,0.0,2243362.0,0.0,0.0,2243362.0,0.0,0.0,2243362.0,0.0,0.0,2243362.0,0.0,2243362.0,0.0,0.0,0.0,2243362.0
420,2010-07-01,3.0,Ethiopia,Oromia,West Guji,3.0,3.0,Oromia,West Guji,1223292,956553,0.0,0.0,956553.0,0.0,0.0,956553.0,0.0,0.0,956553.0,0.0,0.0,956553.0,0.0,0.0,956553.0,0.0,0.0,956553.0
421,2010-07-01,3.0,Ethiopia,Oromia,West Hararge,3.0,2.0,Oromia,West Hararge,2568661,2008564,0.0,0.0,2008564.0,0.0,0.0,2008564.0,0.0,0.0,2008564.0,0.0,0.0,2008564.0,0.0,2008564.0,0.0,0.0,0.0,2008564.0
422,2010-07-01,2.0,Ethiopia,Oromia,West Wellega,2.0,2.0,Oromia,West Wellega,1880222,1470239,0.0,1470239.0,0.0,0.0,0.0,1470239.0,0.0,1470239.0,0.0,0.0,0.0,1470239.0,0.0,1470239.0,0.0,0.0,0.0,1470239.0
423,2010-07-01,3.0,Ethiopia,Tigray,Western,3.0,2.0,Tigray,Western,440553,344490,0.0,0.0,344490.0,0.0,0.0,344490.0,0.0,0.0,344490.0,0.0,0.0,344490.0,0.0,344490.0,0.0,0.0,0.0,344490.0
424,2010-07-01,3.0,Ethiopia,SNNP,Wolayita,3.0,2.0,SNNP,Wolayita,1999292,1563346,0.0,0.0,1563346.0,0.0,0.0,1563346.0,0.0,0.0,1563346.0,0.0,0.0,1563346.0,0.0,1563346.0,0.0,0.0,0.0,1563346.0
425,2010-07-01,2.0,Ethiopia,SNNP,Yem Special,2.0,2.0,SNNP,Yem Special,102526,80170,0.0,80170.0,0.0,0.0,0.0,80170.0,0.0,80170.0,0.0,0.0,0.0,80170.0,0.0,80170.0,0.0,0.0,0.0,80170.0
426,2010-07-01,3.0,Ethiopia,Afar,Zone 1 (Awsi Rasu),3.0,2.0,Afar,Zone 1 (Awsi Rasu),643036,502822,0.0,0.0,502822.0,0.0,0.0,502822.0,0.0,0.0,502822.0,0.0,0.0,502822.0,0.0,502822.0,0.0,0.0,0.0,502822.0
427,2010-07-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu),3.0,3.0,Afar,Zone 2 (Kilbet Rasu),493764,386098,0.0,0.0,386098.0,0.0,0.0,386098.0,0.0,0.0,386098.0,0.0,0.0,386098.0,0.0,0.0,386098.0,0.0,0.0,386098.0
428,2010-07-01,3.0,Ethiopia,Afar,Zone 3 (Gabi Rasu),3.0,3.0,Afar,Zone 3 (Gabi Rasu),281357,220007,0.0,0.0,220007.0,0.0,0.0,220007.0,0.0,0.0,220007.0,0.0,0.0,220007.0,0.0,0.0,220007.0,0.0,0.0,220007.0
429,2010-07-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu),3.0,3.0,Afar,Zone 4 (Fantana Rasu),276855,216486,0.0,0.0,216486.0,0.0,0.0,216486.0,0.0,0.0,216486.0,0.0,0.0,216486.0,0.0,0.0,216486.0,0.0,0.0,216486.0
430,2010-07-01,3.0,Ethiopia,Afar,Zone 5 (Hari Rasu),3.0,2.0,Afar,Zone 5 (Hari Rasu),209402,163741,0.0,0.0,163741.0,0.0,0.0,163741.0,0.0,0.0,163741.0,0.0,0.0,163741.0,0.0,163741.0,0.0,0.0,0.0,163741.0
431,2010-07-01,4.0,Ethiopia,Gambela,Agnewak,4.0,3.0,Gambela,Agnewak,164054,128282,0.0,0.0,0.0,128282.0,0.0,128282.0,0.0,0.0,0.0,128282.0,0.0,128282.0,0.0,0.0,128282.0,0.0,0.0,128282.0
432,2010-07-01,3.0,Ethiopia,Somali,Doolo,3.0,4.0,Somali,Doolo,425824,332973,0.0,0.0,332973.0,0.0,0.0,332973.0,0.0,0.0,332973.0,0.0,0.0,332973.0,0.0,0.0,0.0,332973.0,0.0,332973.0
433,2010-07-01,2.0,Ethiopia,Somali,Korahe,2.0,3.0,Somali,Korahe,511890,400272,0.0,400272.0,0.0,0.0,0.0,400272.0,0.0,400272.0,0.0,0.0,0.0,400272.0,0.0,0.0,400272.0,0.0,0.0,400272.0
434,2010-07-01,3.0,Ethiopia,Oromia,Finfine Special,3.0,2.0,Oromia,Finfine Special,1040106,813310,0.0,0.0,813310.0,0.0,0.0,813310.0,0.0,0.0,813310.0,0.0,0.0,813310.0,0.0,813310.0,0.0,0.0,0.0,813310.0
435,2010-07-01,3.0,Ethiopia,Addis Ababa,Region 14,3.0,2.0,Addis Ababa,Region 14,3585647,2803796,0.0,0.0,2803796.0,0.0,0.0,2803796.0,0.0,0.0,2803796.0,0.0,0.0,2803796.0,0.0,2803796.0,0.0,0.0,0.0,2803796.0
436,2010-07-01,1.0,Ethiopia,Amhara,West Gojam,1.0,1.0,Amhara,West Gojam,2894095,2263037,2263037.0,0.0,0.0,0.0,0.0,2263037.0,2263037.0,0.0,0.0,0.0,0.0,2263037.0,2263037.0,0.0,0.0,0.0,0.0,2263037.0
437,2010-07-01,3.0,Ethiopia,SNNP,Basketo,3.0,2.0,SNNP,Basketo,75512,59046,0.0,0.0,59046.0,0.0,0.0,59046.0,0.0,0.0,59046.0,0.0,0.0,59046.0,0.0,59046.0,0.0,0.0,0.0,59046.0
438,2010-07-01,3.0,Ethiopia,SNNP,Bench Maji,3.0,3.0,SNNP,Bench Maji,603595,471981,0.0,0.0,471981.0,0.0,0.0,471981.0,0.0,0.0,471981.0,0.0,0.0,471981.0,0.0,0.0,471981.0,0.0,0.0,471981.0
439,2010-07-01,3.0,Ethiopia,Gambela,Etang Special woreda,3.0,3.0,Gambela,Etang Special woreda,50260,39300,0.0,0.0,39300.0,0.0,0.0,39300.0,0.0,0.0,39300.0,0.0,0.0,39300.0,0.0,0.0,39300.0,0.0,0.0,39300.0
440,2010-07-01,3.0,Ethiopia,Oromia,Ilu Aba Bora,3.0,3.0,Oromia,Ilu Aba Bora,953178,745337,0.0,0.0,745337.0,0.0,0.0,745337.0,0.0,0.0,745337.0,0.0,0.0,745337.0,0.0,0.0,745337.0,0.0,0.0,745337.0
441,2010-07-01,2.0,Ethiopia,SNNP,Kefa,2.0,2.0,SNNP,Kefa,1053546,823820,0.0,823820.0,0.0,0.0,0.0,823820.0,0.0,823820.0,0.0,0.0,0.0,823820.0,0.0,823820.0,0.0,0.0,0.0,823820.0
442,2010-07-01,2.0,Ethiopia,SNNP,Konta Special,2.0,2.0,SNNP,Konta Special,119904,93758,0.0,93758.0,0.0,0.0,0.0,93758.0,0.0,93758.0,0.0,0.0,0.0,93758.0,0.0,93758.0,0.0,0.0,0.0,93758.0
443,2010-07-01,3.0,Ethiopia,Gambela,Mejenger,3.0,3.0,Gambela,Mejenger,81617,63820,0.0,0.0,63820.0,0.0,0.0,63820.0,0.0,0.0,63820.0,0.0,0.0,63820.0,0.0,0.0,63820.0,0.0,0.0,63820.0
444,2010-07-01,3.0,Ethiopia,Benishangul Gumz,Asosa,3.0,2.0,Benishangul Gumz,Asosa,402287,314568,0.0,0.0,314568.0,0.0,0.0,314568.0,0.0,0.0,314568.0,0.0,0.0,314568.0,0.0,314568.0,0.0,0.0,0.0,314568.0
445,2010-07-01,,Ethiopia,Dire Dawa,Dire Dawa urban,,,Dire Dawa,Dire Dawa urban,319985,250212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,2010-07-01,2.0,Ethiopia,Oromia,Horo Gudru Wellega,2.0,2.0,Oromia,Horo Gudru Wellega,791731,619094,0.0,619094.0,0.0,0.0,0.0,619094.0,0.0,619094.0,0.0,0.0,0.0,619094.0,0.0,619094.0,0.0,0.0,0.0,619094.0
447,2010-07-01,3.0,Ethiopia,Oromia,Kelem Wellega,3.0,2.0,Oromia,Kelem Wellega,1141498,892594,0.0,0.0,892594.0,0.0,0.0,892594.0,0.0,0.0,892594.0,0.0,0.0,892594.0,0.0,892594.0,0.0,0.0,0.0,892594.0
448,2010-07-01,3.0,Ethiopia,Benishangul Gumz,Mao Komo Special,3.0,2.0,Benishangul Gumz,Mao Komo Special,70414,55060,0.0,0.0,55060.0,0.0,0.0,55060.0,0.0,0.0,55060.0,0.0,0.0,55060.0,0.0,55060.0,0.0,0.0,0.0,55060.0
449,2010-07-01,2.0,Ethiopia,Benishangul Gumz,Metekel,2.0,1.0,Benishangul Gumz,Metekel,479162,374680,0.0,374680.0,0.0,0.0,0.0,374680.0,0.0,374680.0,0.0,0.0,0.0,374680.0,374680.0,0.0,0.0,0.0,0.0,374680.0
450,2010-07-01,3.0,Ethiopia,Oromia,North Shewa,3.0,3.0,Oromia,North Shewa,1626893,1272148,0.0,0.0,1272148.0,0.0,0.0,1272148.0,0.0,0.0,1272148.0,0.0,0.0,1272148.0,0.0,0.0,1272148.0,0.0,0.0,1272148.0
451,2010-07-01,3.0,Ethiopia,SNNP,Sheka,3.0,3.0,SNNP,Sheka,274212,214420,0.0,0.0,214420.0,0.0,0.0,214420.0,0.0,0.0,214420.0,0.0,0.0,214420.0,0.0,0.0,214420.0,0.0,0.0,214420.0
452,2010-07-01,2.0,Ethiopia,Oromia,West Shewa,2.0,2.0,Oromia,West Shewa,2773901,2169051,0.0,2169051.0,0.0,0.0,0.0,2169051.0,0.0,2169051.0,0.0,0.0,0.0,2169051.0,0.0,2169051.0,0.0,0.0,0.0,2169051.0
453,2010-07-01,1.0,Ethiopia,Amhara,Awi,1.0,1.0,Amhara,Awi,1338704,1046799,1046799.0,0.0,0.0,0.0,0.0,1046799.0,1046799.0,0.0,0.0,0.0,0.0,1046799.0,1046799.0,0.0,0.0,0.0,0.0,1046799.0
454,2010-07-01,1.0,Ethiopia,Amhara,West Gondar,2.0,1.0,Amhara,West Gondar,381393,298230,298230.0,0.0,0.0,0.0,0.0,298230.0,0.0,298230.0,0.0,0.0,0.0,298230.0,298230.0,0.0,0.0,0.0,0.0,298230.0
455,2010-10-01,4.0,Ethiopia,Somali,Afder,4.0,4.0,Somali,Afder,654828,512042,0.0,0.0,0.0,512042.0,0.0,512042.0,0.0,0.0,0.0,512042.0,0.0,512042.0,0.0,0.0,0.0,512042.0,0.0,512042.0
456,2010-10-01,3.0,Ethiopia,SNNP,Alle,2.0,2.0,SNNP,Alle,81190,63486,0.0,0.0,63486.0,0.0,0.0,63486.0,0.0,63486.0,0.0,0.0,0.0,63486.0,0.0,63486.0,0.0,0.0,0.0,63486.0
457,2010-10-01,2.0,Ethiopia,SNNP,Amaro,2.0,2.0,SNNP,Amaro,195252,152677,0.0,152677.0,0.0,0.0,0.0,152677.0,0.0,152677.0,0.0,0.0,0.0,152677.0,0.0,152677.0,0.0,0.0,0.0,152677.0
458,2010-10-01,3.0,Ethiopia,Oromia,Arsi,3.0,3.0,Oromia,Arsi,3645492,2850592,0.0,0.0,2850592.0,0.0,0.0,2850592.0,0.0,0.0,2850592.0,0.0,0.0,2850592.0,0.0,0.0,2850592.0,0.0,0.0,2850592.0
459,2010-10-01,3.0,Ethiopia,Oromia,Bale,3.0,3.0,Oromia,Bale,1887498,1475929,0.0,0.0,1475929.0,0.0,0.0,1475929.0,0.0,0.0,1475929.0,0.0,0.0,1475929.0,0.0,0.0,1475929.0,0.0,0.0,1475929.0
460,2010-10-01,3.0,Ethiopia,Oromia,Borena,3.0,3.0,Oromia,Borena,545493,426548,0.0,0.0,426548.0,0.0,0.0,426548.0,0.0,0.0,426548.0,0.0,0.0,426548.0,0.0,0.0,426548.0,0.0,0.0,426548.0
461,2010-10-01,1.0,Ethiopia,Oromia,Buno Bedele,1.0,1.0,Oromia,Buno Bedele,809088,632666,632666.0,0.0,0.0,0.0,0.0,632666.0,632666.0,0.0,0.0,0.0,0.0,632666.0,632666.0,0.0,0.0,0.0,0.0,632666.0
462,2010-10-01,2.0,Ethiopia,SNNP,Burji,2.0,2.0,SNNP,Burji,71728,56087,0.0,56087.0,0.0,0.0,0.0,56087.0,0.0,56087.0,0.0,0.0,0.0,56087.0,0.0,56087.0,0.0,0.0,0.0,56087.0
463,2010-10-01,3.0,Ethiopia,Tigray,Central,2.0,2.0,Tigray,Central,1384454,1082573,0.0,0.0,1082573.0,0.0,0.0,1082573.0,0.0,1082573.0,0.0,0.0,0.0,1082573.0,0.0,1082573.0,0.0,0.0,0.0,1082573.0
464,2010-10-01,3.0,Ethiopia,Amhara,Central Gondar,2.0,2.0,Amhara,Central Gondar,2719899,2126825,0.0,0.0,2126825.0,0.0,0.0,2126825.0,0.0,2126825.0,0.0,0.0,0.0,2126825.0,0.0,2126825.0,0.0,0.0,0.0,2126825.0
465,2010-10-01,2.0,Ethiopia,Somali,Daawa,3.0,3.0,Somali,Daawa,457130,357452,0.0,357452.0,0.0,0.0,0.0,357452.0,0.0,0.0,357452.0,0.0,0.0,357452.0,0.0,0.0,357452.0,0.0,0.0,357452.0
466,2010-10-01,2.0,Ethiopia,SNNP,Dawuro,2.0,3.0,SNNP,Dawuro,643931,503521,0.0,503521.0,0.0,0.0,0.0,503521.0,0.0,503521.0,0.0,0.0,0.0,503521.0,0.0,0.0,503521.0,0.0,0.0,503521.0
467,2010-10-01,3.0,Ethiopia,SNNP,Derashe,2.0,2.0,SNNP,Derashe,107301,83904,0.0,0.0,83904.0,0.0,0.0,83904.0,0.0,83904.0,0.0,0.0,0.0,83904.0,0.0,83904.0,0.0,0.0,0.0,83904.0
468,2010-10-01,3.0,Ethiopia,Dire Dawa,Dire Dawa rural,2.0,2.0,Dire Dawa,Dire Dawa rural,188933,147736,0.0,0.0,147736.0,0.0,0.0,147736.0,0.0,147736.0,0.0,0.0,0.0,147736.0,0.0,147736.0,0.0,0.0,0.0,147736.0
469,2010-10-01,3.0,Ethiopia,Amhara,East Gojam,2.0,2.0,Amhara,East Gojam,2672621,2089856,0.0,0.0,2089856.0,0.0,0.0,2089856.0,0.0,2089856.0,0.0,0.0,0.0,2089856.0,0.0,2089856.0,0.0,0.0,0.0,2089856.0
470,2010-10-01,3.0,Ethiopia,Oromia,East Hararge,3.0,3.0,Oromia,East Hararge,3739861,2924384,0.0,0.0,2924384.0,0.0,0.0,2924384.0,0.0,0.0,2924384.0,0.0,0.0,2924384.0,0.0,0.0,2924384.0,0.0,0.0,2924384.0
471,2010-10-01,3.0,Ethiopia,Oromia,East Shewa,3.0,3.0,Oromia,East Shewa,2234419,1747203,0.0,0.0,1747203.0,0.0,0.0,1747203.0,0.0,0.0,1747203.0,0.0,0.0,1747203.0,0.0,0.0,1747203.0,0.0,0.0,1747203.0
472,2010-10-01,2.0,Ethiopia,Oromia,East Wellega,2.0,2.0,Oromia,East Wellega,1693681,1324373,0.0,1324373.0,0.0,0.0,0.0,1324373.0,0.0,1324373.0,0.0,0.0,0.0,1324373.0,0.0,1324373.0,0.0,0.0,0.0,1324373.0
473,2010-10-01,3.0,Ethiopia,Tigray,Eastern,2.0,2.0,Tigray,Eastern,940053,735074,0.0,0.0,735074.0,0.0,0.0,735074.0,0.0,735074.0,0.0,0.0,0.0,735074.0,0.0,735074.0,0.0,0.0,0.0,735074.0
474,2010-10-01,3.0,Ethiopia,Somali,Erer,3.0,3.0,Somali,Erer,268901,210267,0.0,0.0,210267.0,0.0,0.0,210267.0,0.0,0.0,210267.0,0.0,0.0,210267.0,0.0,0.0,210267.0,0.0,0.0,210267.0
475,2010-10-01,3.0,Ethiopia,Somali,Fafan,3.0,3.0,Somali,Fafan,1242707,971734,0.0,0.0,971734.0,0.0,0.0,971734.0,0.0,0.0,971734.0,0.0,0.0,971734.0,0.0,0.0,971734.0,0.0,0.0,971734.0
476,2010-10-01,3.0,Ethiopia,SNNP,Gamo,2.0,3.0,SNNP,Gamo,1462777,1143818,0.0,0.0,1143818.0,0.0,0.0,1143818.0,0.0,1143818.0,0.0,0.0,0.0,1143818.0,0.0,0.0,1143818.0,0.0,0.0,1143818.0
477,2010-10-01,3.0,Ethiopia,SNNP,Gedeo,3.0,3.0,SNNP,Gedeo,1131834,885037,0.0,0.0,885037.0,0.0,0.0,885037.0,0.0,0.0,885037.0,0.0,0.0,885037.0,0.0,0.0,885037.0,0.0,0.0,885037.0
